央视频道,#genre#
广场舞天边的月亮,https://vd4.bdstatic.com/mda-qesfqgu3376x62ky/1080p/cae_h264/1716891620120570218/mda-qesfqgu3376x62ky.mp4
广场舞涛声依旧,https://vd2.bdstatic.com/mda-qes2vdymq247g8e2/1080p/cae_h264/1716775599344479166/mda-qes2vdymq247g8e2.mp4
广场舞闯码头,https://vd2.bdstatic.com/mda-qerfhmv5xtx6hi44/1080p/cae_h264/1716808031509215563/mda-qerfhmv5xtx6hi44.mp4
广场舞天边的月亮,https://vd4.bdstatic.com/mda-qerkn5ktrbsr61fz/1080p/cae_h264/1716764445192206115/mda-qerkn5ktrbsr61fz.mp4
广场舞为爱流泪的女人,https://vd3.bdstatic.com/mda-qer7zzvtzvhueyzn/1080p/cae_h264/1716760829893122653/mda-qer7zzvtzvhueyzn.mp4
广场舞你不该闯进我的梦里,https://vd3.bdstatic.com/mda-qeviqjciusgt5q65/1080p/cae_h264/1717107023966079731/mda-qeviqjciusgt5q65.mp4
广场舞哑巴新娘,https://vd3.bdstatic.com/mda-qev52f41gw1sx722/1080p/cae_h264/1717040295643707127/mda-qev52f41gw1sx722.mp4
巧妹广场舞山里人乐的好潇洒,https://vd2.bdstatic.com/mda-qetm34p5yj4edf5b/1080p/cae_h264/1716985953348813858/mda-qetm34p5yj4edf5b.mp4
qeshc3zc2itgybfg.mp4
广场舞大姑娘美大姑娘浪,https://vd2.bdstatic.com/mda-qescmzr089dci5m2/1080p/cae_h264/1716800445391896911/mda-qescmzr089dci5m2.mp4
广场舞心中最美的风景线,https://vd3.bdstatic.com/mda-qerk3tiz63d0yk9p/1080p/cae_h264/1716761621791208558/mda-qerk3tiz63d0yk9p.mp4
广场舞粉红色的回忆,https://vd2.bdstatic.com/mda-qerfpu5msvvkip78/1080p/cae_h264/1716721674562788164/mda-qerfpu5msvvkip78.mp4
广场舞诺言,https://vd4.bdstatic.com/mda-qenh4z0rjdn3sh89/1080p/cae_h264/1716466789297668313/mda-qenh4z0rjdn3sh89.mp4
广场舞诺言,https://vd2.bdstatic.com/mda-qemdn51pcy6k13e3/1080p/cae_h264/1716372483159925857/mda-qemdn51pcy6k13e3.mp4
逊雪白梅广场舞爱在唐古拉,https://vd2.bdstatic.com/mda-qevzk083xfsjaydp/1080p/cae_h264/1717112875714570080/mda-qevzk083xfsjaydp.mp4
广场舞爱在纳木措,https://vd4.bdstatic.com/mda-qev54gpjrpz87rai/1080p/cae_h264/1717040427807334325/mda-qev54gpjrpz87rai.mp4
广场舞枕着光的她,https://vd4.bdstatic.com/mda-qetj812dubg6h252/1080p/cae_h264/1716983678739954369/mda-qetj812dubg6h252.mp4
广场舞走在冷雨中,https://vd3.bdstatic.com/mda-qet9cxk49g2y8tzw/1080p/cae_h264/1716934159051936763/mda-qet9cxk49g2y8tzw.mp4
菲菲8广场舞哥妹情深,https://vd3.bdstatic.com/mda-qetac1hmvfaq8s32/1080p/cae_h264/1716952279428969826/mda-qetac1hmvfaq8s32.mp4
广场舞我是一条小河,https://vd4.bdstatic.com/mda-qet3wyzzwp3vkuzv/1080p/cae_h264/1716909064287308385/mda-qet3wyzzwp3vkuzv.mp4
广场舞又见江南雨,https://vd4.bdstatic.com/mda-qep47rc3r6xizus7/1080p/cae_h264/1716556634123798834/mda-qep47rc3r6xizus7.mp4
广场舞哥哥拉着妹妹的手,https://vd4.bdstatic.com/mda-qevcjr15xvh2xwqd/1080p/cae_h264/1717102822112372876/mda-qevcjr15xvh2xwqd.mp4
广场舞你说你养我,https://vd2.bdstatic.com/mda-qeuh6nxh5guud87f/1080p/cae_h264/1717016429079626022/mda-qeuh6nxh5guud87f.mp4
广场舞龙凤相随,https://vd2.bdstatic.com/mda-qetaypfyz7yjsx3n/1080p/cae_h264/1716930037106072041/mda-qetaypfyz7yjsx3n.mp4
广场舞今夜你会不会想起我,https://vd2.bdstatic.com/mda-qeqg20jiiketx1s1/1080p/cae_h264/1716714150390615779/mda-qeqg20jiiketx1s1.mp4
广场舞情难绝,https://vd4.bdstatic.com/mda-qenbw03a1qfm70m5/1080p/cae_h264/1716595237955329119/mda-qenbw03a1qfm70m5.mp4
广场舞妹妹的眼睛水汪汪,https://vd3.bdstatic.com/mda-qenbcxcb0jm380g1/1080p/cae_h264/1716561286829120483/mda-qenbcxcb0jm380g1.mp4
旭秋广场舞等妹来,https://vd4.bdstatic.com/mda-qe8ea4ifftvxa1ci/1080p/cae_h264/1716771584382704264/mda-qe8ea4ifftvxa1ci.mp4
广场舞初夏的风纷飞的梦,https://vd4.bdstatic.com/mda-qec7e4yx59ci562u/1080p/cae_h264/1716437764842178993/mda-qec7e4yx59ci562u.mp4
开心如意广场舞幸福人生欢乐多,https://vd3.bdstatic.com/mda-qeu1km1e5vkxmbgy/1080p/cae_h264/1717030835323249386/mda-qeu1km1e5vkxmbgy.mp4
广场舞幸福人生欢乐多,https://vd4.bdstatic.com/mda-qeu0spcjnveca7n2/1080p/cae_h264/1716993939492713792/mda-qeu0spcjnveca7n2.mp4
广场舞为你祈祷,https://vd2.bdstatic.com/mda-qesgpnwfhkdqzek2/1080p/cae_h264/1716858025589904096/mda-qesgpnwfhkdqzek2.mp4
开心如意广场舞为你祈祷,https://vd3.bdstatic.com/mda-qesgbfrb9kw0g0cz/1080p/cae_h264/1716811241196643198/mda-qesgbfrb9kw0g0cz.mp4
广场舞我也好想有个依靠,https://vd2.bdstatic.com/mda-qer1d7j3zg3dassh/1080p/cae_h264/1716812758572781378/mda-qer1d7j3zg3dassh.mp4
广场舞别人朝我扔泥巴,https://vd3.bdstatic.com/mda-qer0pbwtn0s8103j/1080p/cae_h264/1716730327070097110/mda-qer0pbwtn0s8103j.mp4
广场舞只要有个好心态,https://vd2.bdstatic.com/mda-qepfefi1dtfgx0kf/1080p/cae_h264/1716598833862590115/mda-qepfefi1dtfgx0kf.mp4
开心如意广场舞只要有个好心态,https://vd4.bdstatic.com/mda-qepeqrjq89nkan95/1080p/cae_h264/1716604197733691588/mda-qepeqrjq89nkan95.mp4
广场舞爱你一生永不分离,https://vd2.bdstatic.com/mda-qenft1gj7cyhj9as/1080p/cae_h264/1716548499799320991/mda-qenft1gj7cyhj9as.mp4
开心如意广场舞爱你一生永不分离,https://vd2.bdstatic.com/mda-qenefwp8s1n078m9/1080p/cae_h264/1716459859955418417/mda-qenefwp8s1n078m9.mp4
广场舞侗乡神曲,https://vd4.bdstatic.com/mda-qemfe2izdr9rbigs/1080p/cae_h264/1716461144914265014/mda-qemfe2izdr9rbigs.mp4
开心如意广场舞侗乡神曲,https://vd4.bdstatic.com/mda-qemef7akeid635yk/1080p/cae_h264/1716426214983294853/mda-qemef7akeid635yk.mp4
广场舞一关又一关,https://vd2.bdstatic.com/mda-qeki7ggxpvvjx3v6/1080p/cae_h264/1716372260576124480/mda-qeki7ggxpvvjx3v6.mp4
广场舞一关又一关正背面,https://vd2.bdstatic.com/mda-qekedks6aqkjicxm/1080p/cae_h264/1716337459856479319/mda-qekedks6aqkjicxm.mp4
广场舞相隔千里爱着你背面,https://vd2.bdstatic.com/mda-qejhzdm8tncara5m/1080p/cae_h264/1716282772182126284/mda-qejhzdm8tncara5m.mp4
广场舞相隔千里爱着你正背面,https://vd4.bdstatic.com/mda-qejbg9qdr7ss9ik6/1080p/cae_h264/1716228074930356848/mda-qejbg9qdr7ss9ik6.mp4
广场舞不是你的菜就别去摘,https://vd4.bdstatic.com/mda-qeii6t41jpybj6ph/1080p/cae_h264/1716163240008907593/mda-qeii6t41jpybj6ph.mp4
广场舞不是你的菜就别去摘正背面,https://vd4.bdstatic.com/mda-qei6617kgv2gfarh/1080p/cae_h264/1716093678852737787/mda-qei6617kgv2gfarh.mp4
广场舞谁的人生不是一首歌背面,https://vd2.bdstatic.com/mda-qehednf3yeaj8jr4/1080p/cae_h264/1716076838631459216/mda-qehednf3yeaj8jr4.mp4
广场舞谁的人生不是一首歌,https://vd3.bdstatic.com/mda-qeh6ge8nq0t5hrpt/1080p/cae_h264/1716008994163000658/mda-qeh6ge8nq0t5hrpt.mp4
孝昌开心美美哒广场舞,https://vd3.bdstatic.com/mda-qev5cy8m8qe0mdpg/1080p/cae_h264/1717155776957828283/mda-qev5cy8m8qe0mdpg.mp4
广场舞我是单身汉,https://vd2.bdstatic.com/mda-qev96b10xfuju5p3/1080p/cae_h264/1717155778461704247/mda-qev96b10xfuju5p3.mp4
广场舞相伴一生,https://vd4.bdstatic.com/mda-qev4xky3xk0un014/1080p/cae_h264/1717102821158771064/mda-qev4xky3xk0un014.mp4
广场舞能不能把你挽留,https://vd3.bdstatic.com/mda-qeu8b8qgzps5bt56/1080p/cae_h264/1717070664341082725/mda-qeu8b8qgzps5bt56.mp4
广场舞谁把谁错过,https://vd3.bdstatic.com/mda-qeu4wruwhfkib94q/1080p/cae_h264/1717016426071768751/mda-qeu4wruwhfkib94q.mp4
孝昌开心美美哒广场舞,https://vd4.bdstatic.com/mda-qeu4gedbx7g8bwpg/1080p/cae_h264/1717016425638778961/mda-qeu4gedbx7g8bwpg.mp4
广场舞背叛情歌,https://vd4.bdstatic.com/mda-qet581pd2qvuym22/1080p/cae_h264/1716983679935562574/mda-qet581pd2qvuym22.mp4
广场舞心宽烦恼少,https://vd3.bdstatic.com/mda-qet5qh1ps246f9n0/1080p/cae_h264/1716930034488051636/mda-qet5qh1ps246f9n0.mp4
广场舞粉红色的回忆,https://vd3.bdstatic.com/mda-qet9vifj82ggrwcm/1080p/cae_h264/1716930035605134342/mda-qet9vifj82ggrwcm.mp4
广场舞逃爱,https://vd3.bdstatic.com/mda-qes9qj4xguq3tjm6/1080p/cae_h264/1716889699590864491/mda-qes9qj4xguq3tjm6.mp4
追梦玉儿代玉广场舞,https://vd4.bdstatic.com/mda-qevefpcabrv82gv8/1080p/cae_h264/1717107619921226844/mda-qevefpcabrv82gv8.mp4
广场舞只要健健康康的就挺好,https://vd2.bdstatic.com/mda-qevecxwc74tvh0fi/1080p/cae_h264/1717157773380635598/mda-qevecxwc74tvh0fi.mp4
广场舞夜夜夜难熬,https://vd3.bdstatic.com/mda-qetaaztyjuwiv4sv/1080p/cae_h264/1716933743321680558/mda-qetaaztyjuwiv4sv.mp4
广场舞侗乡神曲,https://vd4.bdstatic.com/mda-qerc7c14jj9n3s80/1080p/cae_h264/1716807021748806075/mda-qerc7c14jj9n3s80.mp4
广场舞多想做个哑巴,https://vd2.bdstatic.com/mda-qerb6uqgu7eujf1f/1080p/cae_h264/1716806039737820565/mda-qerb6uqgu7eujf1f.mp4
广场舞一把韭菜一把葱,https://vd2.bdstatic.com/mda-qeqhz1k9q0bbwj4a/1080p/cae_h264/1716712860421364628/mda-qeqhz1k9q0bbwj4a.mp4
广场舞老天不负有心人背面,https://vd3.bdstatic.com/mda-qeqhy8hs7xibtm2d/1080p/cae_h264/1716676237179430176/mda-qeqhy8hs7xibtm2d.mp4
广场舞老天不负有心人,https://vd2.bdstatic.com/mda-qeqi08ct9i56izev/1080p/cae_h264/1716675619708251606/mda-qeqi08ct9i56izev.mp4
广场舞谁心里都有杆秤,https://vd2.bdstatic.com/mda-qepbqa7msgeck0wp/1080p/cae_h264/1716589840522882514/mda-qepbqa7msgeck0wp.mp4
广场舞谁心里都有杆秤正面,https://vd4.bdstatic.com/mda-qepbp1inec1f37fn/1080p/cae_h264/1716589218293673232/mda-qepbp1inec1f37fn.mp4
敏儿健身广场舞山不转水转,https://vd3.bdstatic.com/mda-qes95730kdytbigs/1080p/cae_h264/1716844178330801103/mda-qes95730kdytbigs.mp4
广场舞常回家看看,https://vd2.bdstatic.com/mda-qet839n9087gfkzi/1080p/cae_h264/1716928170441523081/mda-qet839n9087gfkzi.mp4
广场舞入画江南,https://vd2.bdstatic.com/mda-qetirpvxbrezhu6r/1080p/cae_h264/1716902452650790244/mda-qetirpvxbrezhu6r.mp4
广场舞出嫁姑娘,https://vd4.bdstatic.com/mda-qernfa7mxseneyct/1080p/cae_h264/1716739041101620649/mda-qernfa7mxseneyct.mp4
广场舞枕着她的光,https://vd3.bdstatic.com/mda-qepm64kv8rerp9k6/1080p/cae_h264/1716563423827273472/mda-qepm64kv8rerp9k6.mp4
广场舞说爱我的人如今你在哪,https://vd4.bdstatic.com/mda-qeuzgiq91fw14hbc/1080p/cae_h264/1717076225089873252/mda-qeuzgiq91fw14hbc.mp4
广场舞为你祈祷,https://vd4.bdstatic.com/mda-qetz74yje64thces/1080p/cae_h264/1716989417368224404/mda-qetz74yje64thces.mp4
广场舞爱我为何还要放开手,https://vd3.bdstatic.com/mda-qeszey5habzqw11y/1080p/cae_h264/1716853525713219254/mda-qeszey5habzqw11y.mp4
•IPV6节目,#genre#
黑莓电影,http://[2409:8087:1a0b:df::4014]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
CCTV-1 综合,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226016/index.m3u8 
CCTV-2 财经,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225588/index.m3u8 
CCTV-3 综艺,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226021/index.m3u8 
CCTV-4 中文国际,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226007/index.m3u8 
CCTV-5 体育,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226019/index.m3u8 
CCTV-5+ 体育赛事,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225603/index.m3u8 
CCTV-6 电影,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226010/index.m3u8 
CCTV-7 国防军事,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225733/index.m3u8 
CCTV-8 电视剧,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226008/index.m3u8 
CCTV-9 纪录,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225734/index.m3u8 
CCTV-10 科教,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225730/index.m3u8 
CCTV-11 戏曲,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225597/index.m3u8 
CCTV-12 社会与法,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225731/index.m3u8 
CCTV-13 新闻,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226011/index.m3u8 
CCTV-14 少儿,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225732/index.m3u8 
CCTV-15 音乐,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225601/index.m3u8 
CCTV-16 奥林匹克,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226100/index.m3u8 
CCTV-17 农业农村,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225765/index.m3u8 
CCTV-5,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8 
CCTV-06 电影,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226011/1.m3u8 
CCTV-07 国防,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226192/1.m3u8 
CCTV-1,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226231/1.m3u8 
CCTV-8 电视剧剧,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001869/index.m3u8?virtualDomain=yinhe.live_hls.zte.com 
CCTV-兵器科技,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226975/index.m3u8 
CCTV-电视指南,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226987/index.m3u8 
CCTV-第一剧场,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226959/index.m3u8 
CCTV-怀旧剧场,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226972/index.m3u8 
CCTV-世界地理,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226947/index.m3u8 
CCTV-女性时尚,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226969/index.m3u8 
CCTV-风云剧场,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226950/index.m3u8 
CCTV-风云音乐,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226953/index.m3u8 
CCTV-风云足球,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226984/index.m3u8 
CCTV-央视台球,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226956/index.m3u8 
CCTV-央视文化精品,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226981/index.m3u8 
中国教育1台,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225652/index.m3u8 
中国教育2台,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226425/index.m3u8 
中国教育3台,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001309/index.m3u8?virtualDomain=yinhe.live_hls.zte.com 
中国教育4台,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225783/index.m3u8 
CHC家庭影院,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002085/index.m3u8?virtualDomain=yinhe.live_hls.zte.com 
CHC高清电影,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002065/index.m3u8?virtualDomain=yinhe.live_hls.zte.com 
CHC动作电影,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002055/index.m3u8?virtualDomain=yinhe.live_hls.zte.com 
北京卫视,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225796/1.m3u8 
湖南卫视,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225799/1.m3u8 
东方卫视,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225797/1.m3u8 
四川卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8 
天津卫视,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226204/1.m3u8 
安徽卫视,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226196/1.m3u8 
山东卫视,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226209/1.m3u8 
广东卫视,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225803/1.m3u8 
广西卫视],http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226380/index.m3u8 
江苏卫视,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225800/1.m3u8 
江西卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8 
河北卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8 
河南卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8 
浙江卫视,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225798/1.m3u8 
海南卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8 
深圳卫视,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225801/1.m3u8 
山西卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225624/index.m3u8 
东南卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8 
贵州卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8 
辽宁卫视,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226201/1.m3u8 
重庆卫视,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226202/1.m3u8 
黑龙江卫视,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226010/1.m3u8 
内蒙古卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225634/index.m3u8 
宁夏卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/index.m3u8 
甘肃卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8 
云南卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226444/index.m3u8 
三沙卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000319/index.m3u8? 
青海卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8 
新疆卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u8 
兵团卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226439/index.m3u8 
延边卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226516/index.m3u8 
大湾区卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226442/index.m3u8 
安多卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225659/index.m3u8 
厦门卫视,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226219/index.m3u8 
农林卫视,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8 
康巴卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8 
••教育_88,#genre#
Miami TV[1280x720],https://59ec5453559f0.streamlock.net/mexicotv/smil:miamitvmexico/playlist.m3u8
Playboy HD[1920x1080],http://190.11.225.124:5000/live/playboy_hd/playlist.m3u8
香蕉台[1920x1080],https://cf005.paopao.video:443/A1B1E799A45B0C396A6ABCE8F41D7130B91BAFAB 
Playboy HD[1920x1080],http://190.11.225.124:5000/live/playboy_hd/playlist.m3u8
花花公子[1920x1080],http://rhsbjv7k.tvclub.xyz/iptv/84WHFA22FS28HY/6242/index.m3u8
BCU Charm HD3[1280x720],http://aa7bc0b4.akadatel.com/iptv/ED8DTMPASXMV7Q/18053/index.m3u8
BCU Charm HD2[1280x720],http://rhsbjv7k.tvclub.xyz/iptv/GCETXETVEM37A6/18053/index.m3u8
BCU Charm HD1[1920x1080],http://rhsbjv7k.tvclub.xyz/iptv/84WHFA22FS28HY/18053/index.m3u8
BCU Charm HD[1280x720],http://rhsbjv7k.tvclub.xyz/iptv/3VDSMMR8L3C7UP/18053/index.m3u8
TV8 [18+],http://109.74.145.11:1935/tv8/mp4:tv8.stream_360p/chunklist_w974670813.m3u8
Miami好 TV[640x360],https://59ec5453559f0.streamlock.net/mexicotv/smil:miamitvmexico/playlist.m3u8
直播teen[1280x720],http://live.mycamtv.com/teen.m3u8
直播anal[1280x720],http://live.mycamtv.com/anal.m3u8
直播arab[1280x720],http://live.mycamtv.com/arab.m3u8
••教育_99,#genre#
舒淇早期激青合集[1082x618],https://v6.jindangao.com/hj/hj2/hj25/36/hls/index.m3u8
燕鬼冤魂[1081x610],https://v6.jindangao.com/hj/hj2/hj27/34/hls/index.m3u8
夜半思孚時[1179x884],https://v6.jindangao.com/hj/hj2/hj28/1/hls/index.m3u8
越軌之狼完整版[1080x600],https://v6.jindangao.com/hj/hj2/hj29/12/hls/index.m3u8
外文初夜青[1080x810],https://v6.jindangao.com/hj/hj1/hj3/22/hls/index.m3u8
我為卿狂[1080x608],https://v5.jindangao.com/fff/ff7/21/hls/index.m3u8
水滸傳之英雄好攝[1080x608],https://v5.jindangao.com/gg/g9/23/hls/index.m3u8
玉火狂蜜[1080x598],https://v6.jindangao.com/hj/hj2/hj28/44/hls/index.m3u8
滿清十大酷刑[1080x608],https://v5.jindangao.com/jj/j1/46/hls/index.m3u8
劍奴[1080x658],https://v5.jindangao.com/ff/f4/4/hls/index.m3u8
婚前試愛[1280x720],https://v5.jindangao.com/ff/f2/7/hls/index.m3u8
我來自北京[1080x642],https://v5.jindangao.com/fff/ff7/8/hls/index.m3u8
竹本玉蒲團[1080x750],https://v5.jindangao.com/fff/ff0/38/hls/index.m3u8
人肉叉燒包[720x446],https://v6.jindangao.com/v26/26/600kb/hls/index.m3u8
生氣功之探秘[1232x720],https://v5.jindangao.com/hh/h2/17/hls/index.m3u8
青樓十二戶國粵雙語[1080x608],https://v5.jindangao.com/nn/n9/51/hls/index.m3u8
與蛇共舞[1080x608],https://v5.jindangao.com/hh/h6/27/hls/index.m3u8
聊齋花弄月[1080x621],https://v5.jindangao.com/eee/ee10/14/hls/index.m3u8
風月奇譚[1080x460],https://v5.jindangao.com/ll/l5/38/hls/index.m3u8
唐朝禁宮風月[1080x810],https://v5.jindangao.com/gg/g10/26/hls/index.m3u8
攝玉怪談之魔姦贏者[1080x810],https://v5.jindangao.com/gg/g5/21/hls/index.m3u8
贏魔暴行[1080x584],https://v5.jindangao.com/oo/o10/18/hls/index.m3u8
櫻花劫[1080x826],https://v5.jindangao.com/hh/h7/24/hls/index.m3u8
茅山鬥降頭[1080x583],https://v5.jindangao.com/ff/f10/31/hls/index.m3u8
生的厲鬼[1080x810],https://v5.jindangao.com/eee/ee1/23/hls/index.m3u8
降頭2007[1312x728],https://v5.jindangao.com/ff/f4/8/hls/index.m3u8
五行鬼屍[1080x810],https://v5.jindangao.com/oo/o8/19/hls/index.m3u8
香帥傳奇之天一神油[1080x720],https://v5.jindangao.com/kk/k1/28/hls/index.m3u8
愉青寶鑑生愛三十六戶[1080x540],https://v5.jindangao.com/fff/ff0/32/hls/index.m3u8
浮世風青繪[1105x584],https://v5.jindangao.com/xx/x2/22/hls/index.m3u8
武松1982[1308x528],https://v5.jindangao.com/ee/e1/12/hls/index.m3u8
